user_id,business_id,text,date,compliment_count
xQRWZcIKdMo5uSC9CmEzzQ,4WdDY97x4GdMYtyk1KQMnw,Fantastic phone ga,2013-10-12 22:53:29,0
2mgZG3Jco5YrJhC34oVyTA,IvcJaZdDDar1dYpiBzJq2w,"Best, most consistent burger I've ever had!",2016-12-12 16:19:13,0
6Np4bsd5t7rBbLhkOD9dIQ,UgEjt7G0nlcnxQqgg-InNw,So good. Fresh bagel. Herby turkey for lunch. Fast and friendly service.,2012-10-19 21:19:08,0
RpuHjlLqJBIQoszxwBokzw,kRvZUnDK3Rn7a7WvGUZ6QQ,Crab imperial and mussels in red.,2013-03-10 22:41:13,0
rjhdL7XetjrjvXR1AL1fkA,0d1dpaZqcm7litFOJl7atA,Lovely place to go for a fantastic brunch. My husband and I will definitely be back.,2018-08-15 03:01:39,0
Zx9QQe2Fgw_2kbL7qBV7tQ,oXr3EhnQCqA8SNWIZ3H4Fg,You must try their Vietnamese iced coffee and house made bacon!,2018-12-23 17:51:21,0
TttG74r1LdzRSUWMS0e9Ag,nR5YybQrv7P62jd_oP5p7g,What's the best thing I ever ate???  Mama Carolla's mussels appetizer. They are soooo delicious!,2012-09-21 23:52:14,0
zb4zH5uiZuLJbd3iNTHryw,dclL14pr7OojCOKJ_ZbMbQ,Greatest Italian pastries in New Orleans!,2014-05-11 16:01:40,0
xczR6wkhZoQdWX-n3wtRlw,Nzxzawvzvt0Lq5J-PZMxVQ,The honey brined turkey club is my new obsession!!!,2012-07-12 23:43:26,0
pU7vxr2EMk55-1d9HAmBVg,i76ERS3jM111T3VMbi2yrQ,Great food! Definitely will come back again!,2016-08-20 04:48:11,0
Hd94ge8JwvQVo1h-5yyTGw,Eo0psaCr_gcty9QqyUy46Q,Slow new guy and 15% for takeout....boo,2012-10-24 06:03:51,0
pQjNCZ3-QZXPtgVeXcKCXQ,fCDMLD21ypv1XZ_EyafCkQ,"Do not come here unless you're prepared to get sucked into a dude bro and hipster vortex. The food is fine, but nothing to write home about",2014-03-15 20:23:38,1
jMUP_N1YgmnobN09ZjGtsw,P6SiaPYpbduSSKt6lOAkuA,There's a lot of twin peaks inside.  Enjoy the scenery!,2017-09-06 20:10:57,0
y6SzYr7xpMmpobNmWaTZTQ,zWd07FzvWMbfzwpOEkVdZA,Here with Karen for Milkfish Filipino Pop Up Restaurant on Sundays. Exciting!,2012-06-17 19:28:34,0
czpmkd823qWmjlka6e0-xg,OMpHvwN3cxkbldKbKskc5g,"Check out their specials, they always have something new to offer",2014-02-15 18:35:25,0
3QnoTcrxuafMCoTzW_AH7A,TE2IEDNV0RcI6s1wTOP4fg,"This little place is making Taco Tuesdays all around Philly a lot tastier. The prices are insanely inexpensive for authentic delicious warm tortillas, chips, salsas and guac (which are both very spicy!)",2016-01-31 23:08:33,0
ai7Oz07QWyvmyKH2iY7_Yg,71pgpwr8zWK17e0ymMrpsQ,"Definitely ask what's fresh! Had the conch, oysters, scallops and crabs and they were amazing.",2016-03-02 05:21:12,0
GL8qyHNUTpgJXW1N64b7UQ,Ke74-SGKwi9Tf3OFdGyMFQ,Go out back and enjoy your froyo on the breezy patio with all the colorful seating.  My favorites are the giant purple rocking chairs.,2014-06-21 22:27:29,0
PEOL3XEpv_e5h5l_8aYFvQ,6A5eH9PtlYUHtUtLj2JVPQ,Wonderful,2016-04-17 00:00:59,0
aGI_wfhcJ86DJ-67Lkty8g,w5wfWE6skJDi_-mS56DB-g,815 no line :),2010-12-07 13:22:48,0
39ufly-lJHue09MMOBSL1w,yWk13ePLz5VupvE1OdvmCQ,Under new ownership thank goodness,2016-01-06 00:17:48,0
6bVqgocLbgPxTFEpGl0j7Q,r9sFTXBUGSYB7orbyY0PLw,Great place. Awesome owners. Very good tap selection. Highly recommend. :),2015-06-03 00:26:12,0
99znDsYZ7Ogq7Dwv2jvD8Q,FqgJeqQ5WCcnwtE0detCMA,To die for! The pineapple and orange swirls with vanilla are so refreshing.,2016-06-02 00:24:48,0
hUQwUs-38iV_0bRmnO3EQA,-ceJoMSIAYcfGILikcqLsw,Delicious food...loved it !!,2016-06-07 02:27:03,0
HrxEA2Y6lGmTKKNbnb9AQQ,Nq1Kn7ud84upBHz9chFW0A,If you can't decide on a sandwich. You can literally order any one and it will be good.,2016-05-26 02:22:23,0
WcQ01IBbW0ID01EE7bdH4g,bEbR2yWehH53TsLWnWCfvw,"They can serve a line out the door in 5 minutes.  Mcd's made them and figuring out how it's done...ummmm, duhhhhh.",2014-03-30 02:09:20,0
xtltCARXcTLslC_PKEaSiQ,OXDo1mHlp2Io3CM6a1aB1w,It's cramped so be prepared to not get a table! Add extra meat for $1 on the burrito! Order at least four tacos per person as they are small but pack a tasty punch!,2014-07-08 00:40:22,0
wyJ6UV1huG3vH0dodBD3Dg,YvjGdHY7iAKv_ticIACnXQ,"When I looked up the company, the ones in Canada are kosher.  This one is not.",2014-02-08 15:38:18,0
Dr-atSrDQURhT9GiHn8D4Q,Dy91wdWkwtI_qgjAIZ0Niw,Very authentic! And you get a big tray of toppings for tacos!,2014-08-07 10:17:44,0
wLFuvZ59HGUJZ3QBgqlmAg,r43DrfYAbAgifsYyNkljZw,I don't like that they shift their music schedule in the summer months to Saturday nights and Sunday afternoons.,2017-05-07 01:23:04,0
-FxsSuwDbIII7yo5BjHpiA,UboXRwy2UBVH91pAwHiK_w,Private rooms are very accommodating.,2017-01-20 18:25:30,0
4bVNp8dGyzQLi9FLPiF-Nw,jLM0Tik4EajGz5Odjm8HxQ,Plenty busy tonight. I think they changed the recipe for the signature salad dressing though :-(,2011-12-13 01:24:00,0
DQLIeWYj1YVQbxGDzw9Scw,ZURsetoygYdSgmDwHnyiAg,Going with chicken lo mein,2012-02-17 17:15:21,0
j683ac_pY7vg_0HFat9zvA,LvSFHwmsCKZWiFWHzh-sYQ,Getting my free wine with my entree,2012-06-13 17:52:33,0
KDewJBJknfWvQyHHFNbfdg,eyQL0pS7agcZtdKYQ-tJGw,Grapefruits in the Winter is like a trip to FL for our palettes!,2011-01-21 00:01:38,0
REFGsoLynoBWxdTEJeXYfw,FY9T3yChZ9ZtnpTcQE2qIg,Free wifi available inside,2013-09-22 16:39:08,0
b3v8udANMGfHhsJ4nxF3Tg,eyQL0pS7agcZtdKYQ-tJGw,Starting early!!,2012-11-30 22:34:26,0
u5mrBzUEfVBcecjjQajh-A,kXfVql_wkaS7agu6gpzEkw,Very nice place staff was great tea was fire the place was clean,2017-11-28 19:51:42,0
ScuWOAFGiCSDkZPI4x5mAQ,jGMwf9HxBibzESJd8bdLiA,Bacon lovers double. Mmmmmm,2017-03-17 07:24:35,0
TxrljvgguFghGdKpO1uqSA,OrzCInxEE8FlVYO-U5wemA,Ribs always slammin,2018-05-18 01:00:28,0
8OHoyl-r0TW851Z6kbdOMA,IvcJaZdDDar1dYpiBzJq2w,They have moved from Fishers to the Fashion Mall area,2018-06-21 01:06:06,0
lMY8NBPyzlPbbu-KBYfD9A,bUDNnbPfXR46qce1ruKw_g,Know before you go,2015-09-18 23:24:53,0
ZJb03Sn_AoXc-G8P1ePpmA,_Dfuv8hkeFZDzjg48BE6-g,Another great meal! Ryan was very helpful and attentive. Everyone was friendly.,2015-08-28 23:25:51,0
jz6ks1H0Xfp0c0F2Egk4mQ,9L4MIONrA5qwZYJd5Ji8eA,Best sushi in South Jersey!,2018-07-16 19:40:59,0
-oSDjFsKvWHV5ju9XIzzAg,izRHzOCcOpiB0B2wqIJDzw,Came here because the wait at Dewey's was an hour. Still good pizza but mainly AB beer products which sucks.,2012-03-04 00:28:26,0
7f9thhnnVmjkt2TrwrUHaw,7Ljrtr65Q7-uX2Nl4I_7Iw,Best bubble tea yet! Great price! $3! Love the green tea flavor,2014-08-16 15:42:59,0
nzXqWfvm3zXtcJ6ZvrAX7Q,9NFAT8jDD9XikWplus6e5Q,Happy hour!!! 1/2 price appetizers and drink specials,2014-08-08 23:18:42,0
M8sZsNYNdvqS7NyVh5z_Pg,k3sED9tpGEOtzhGxvcxTrw,A crime worth committing!,2011-04-22 01:47:47,0
bkT_dpbopZESzI7nHQQpKQ,1KpNlu8VM8ukw3uOzmMFPA,Get here before 7 on Friday night or you will be waiting cause patrons dont have to hurry to eat once seated,2013-04-13 01:49:48,0
haebF6ELoYWkHcwODPPBmw,USleU89txaknVADlMhUtnQ,Orange Creamsicle shake!,2012-04-16 18:48:11,0
g7pK3HSnO8VRueIn5zUt9w,eyQL0pS7agcZtdKYQ-tJGw,Place is packed but they are handling samplings and growler fills flawlessly.,2011-01-14 23:26:53,0
pyJLIP7LuzEEylJz71uPPg,Exh1uNhTSDR1hGivZBIylA,"Amazing wine selection, great good, only downside is I ordered my filet Rare, emphasizing it be cold in the middle and it came out medium rare",2013-09-04 02:07:44,0
nIR4bCydnpiipHM1hD3U9Q,fKXU_HMU09PJfTHjtInN0Q,"Read the reviews, I wish I had before I went to this location. If you even get your meal, it will be long after you've lost your appetite, and patience.",2016-12-28 04:13:55,0
NMq2mXfWTldxR9-JTSJa6A,no8Sj8Eflgka2LFdrYFG_Q,Get chips as the side. Their Kettle Chips are the best.,2014-04-11 00:31:43,0
eZZUxt0aNMTg0di_hLBzbA,2PeuTPjcC5jEyrMt9o-w7w,"Very tasty, clean, and nice staff.  Recommended!",2013-06-29 01:19:22,0
TMTe5IQSA_YBupSnpkwhUA,mBgaPljP3OYkl_vGKTyFNw,Best happy hour in the neighborhood! Pizzas and mussels are delicious!,2017-12-17 19:45:26,0
DUo00m2NRmOPy63NP8I28Q,8CG5nPzDkMkQEsH1k_hdVA,"Went today for Christmas Eve lunch.

The decor was really nice and there were plenty of TVs playing a variety of things. There were lots of vintage photos on the wall too.

The food and service was great. Highly recommend the chicken wings. Watch out for the hot peppers they are hot but a nice hot.",2012-12-24 23:17:21,0
vl29cxjaJ8Y_Th8F0R8OyQ,1KpNlu8VM8ukw3uOzmMFPA,No cover if you est and drink,2014-07-29 01:36:10,0
fCvMnJU1Z-XhAjKg99wK3Q,hxPnlWZmirx7neooZykmtg,Now open.,2018-11-08 18:34:55,0
s7cUp9ma9h9FYN-fa0FtgA,71U7MxQEhwitJOm4CQpRwQ,Found my knew favorite sushi place at South Tampa's Kelp,2013-11-18 19:53:20,0
xWmYN57XXZbg0LOK8WbbFQ,TXKmwGW285tR2mZsAfXAuw,Quiet sat am,2018-06-23 15:50:50,0
wEN4jfGW1bYc5tfZ6c2hog,2XYPFRm7teCUr3eGsB2-qw,The drunken noodles are to die for. Always has a kick but never so spicy it's not fun to eat. Really delicious. The Thai dumplings are the go-to appetizer. Full of great flavor.,2016-12-20 19:43:10,0
dhzVnEx4UrTsHLMDeUJZdw,KhBUg5QhBYuK8RZAe5gDMQ,"I love this place!! Great atmosphere, great beer selection and good food!",2017-03-15 00:02:10,0
_hPjqzQDiyw1-4U_IAETpg,Ou8xVbr-Sj7MSetBxTudMQ,Waffle cone time,2012-06-15 00:36:21,0
4x2YP5HRi4z1mSI29YC_Ug,VSTZS_Rd_R6NFBwjRVPlJA,Highly recommend the gluten crust their regular crust doesn't agree with me.,2017-11-09 00:14:39,0
w_L_pYt3830sy_zWJwjORQ,MwJsk91FJ73YzzmpVaJihQ,Twice in a day? Yes. It's a necessity,2012-05-13 00:21:44,0
oFBTq8TBTAEJU8cRnruFVA,uSwFlrrn-MKBKOiCRE2e6A,Happy till 7,2013-06-14 22:21:06,0
dadPYf1zxoJuX-A0sZ8YCQ,_8MkUoObdLpakXbCobbKxA,Great sammies!,2014-03-27 17:29:03,0
nL8yPsmVD1-sy7eMHm1VTQ,VJf43klnGMmKFSzYJ19vEg,"Monday, Tuesday and Wednesdays they have all you can eat specials.",2014-03-06 00:09:42,0
Pk0AigH1-Hp_Vgv60sfVoA,cCMYCWvvYFQbAbEY4Gnrxg,This place is very unique Cajun spot.  Definitely worth checking out.,2013-04-07 20:25:49,0
kKPbWlBjpSL3Qzvtn_AaPw,hS6KNGCQVTYUdLb2edt58g,Hearing the toots of the calliope is one of the greatest treats in New Orleans!,2016-03-07 01:00:51,0
2feiZFzICp_mLONEpzY0pA,ni7BYAeLLxIY-IPvJ8Wi9g,Try the butcher board,2014-06-01 04:27:41,0
cynJeGho1spyXikHubXIoQ,no8Sj8Eflgka2LFdrYFG_Q,Slowest Internet known to mankind.,2013-09-21 20:53:56,1
F8q--K94eswAEAIdS6RmMQ,CJCnOLSFgOuWjK5jeWqlJw,Great crepes and eggs Benedict!  Service is friendly and prompt.,2016-12-26 21:57:29,0
ddIzmMdt-5hfy2J3Ff5Utw,eVYOLoDYGbQ49dCgBSG3fg,On Mondays any take out pizza is only $9.,2013-11-05 00:04:37,0
iCG9Z_4TDOxMG_aLWM6LHw,hHCGmb01EGFstumCsd4-VA,The tiramisu is amazing!,2015-08-23 19:52:35,0
fGbqHm8ywTnmW4c8b3FsIg,jxEMFqwDJXjCxmcm5t5jVQ,Cheesesteak was THE BOMB !!,2017-11-12 01:45:51,0
Tlnhz4ywcwLJORmfL7_N-g,MwJsk91FJ73YzzmpVaJihQ,Great Mexican food,2011-12-09 23:12:26,0
QXEd9xvzFxv4155wVagKqg,nK-A9HxpbzF13UngvGsO1w,yum.,2011-11-21 23:37:24,0
whe2d6u6djyyPhWWyNBOdw,KU7XnbHB-EBOCbyXH0VVuQ,Great food!,2012-03-29 00:20:46,0
ie3HZwb8z-2_89OBSNPelA,VEsI9_aDFzIrk8wh0QCOAw,The Garden Room Mother's Day Dinner with all the moms in my life.,2012-05-13 19:20:45,0
pYZYR9ukCQ0EXI2TCl24dQ,oQ5CPRt0R3AzFvcjNOqB1w,How can you be a bbq restaurant when you run out of bbq?,2016-04-16 02:52:56,0
_h-YWrehajI0Ukq3jIf8RQ,XMmRsUKGPPnr029UwntR_A,Great product from local ingredients!,2019-05-08 15:16:54,0
fCvMnJU1Z-XhAjKg99wK3Q,lmpjnr3sCLD84lfThoiQ3w,"Permanently closed. Becoming Sedition on June 21st, 2018.",2018-06-16 14:55:04,0
cIPn5vg1NjCfEmXOE_nUhw,ZRSVqYaoo3VMvthb2QEJmw,Curry chicken was delicious...flavor was good and chicken was tender.,2019-07-22 21:09:56,0
tmsHu3v6Ot6emPzHxBgsrw,YCHBSWYErsKAI9AXeoPxhQ,They no longer take cards so make sure you bring cash by they do have an ATM if you do need to withdraw,2019-09-08 02:02:30,0
cOEVGGetpYZDjDh2MWplhA,d_tRshM-w6S4QxE4VVi8tQ,Booths are very tight. Fatties beware.,2017-12-12 21:34:17,0
EyOh-ztsC3sKGIy3OuEljg,4yuztwDxmAlzXZ9isFwrmw,I'm a regular almost always come through around the wee hours of the morning if you decide to come ask for Katie,2016-02-19 09:02:00,0
Qtz_RZIdqBKq71BH8sIwJQ,-K0LoSCfh8i5U_y53Krepg,Dinner n xmas shopping..  yay!,2011-11-28 21:18:05,0
hREk8cuw6WaRaUUEU5I28w,71pgpwr8zWK17e0ymMrpsQ,This place has never disappointed me.,2019-08-11 21:53:11,0
mXqeOhuI8RsHkyOaEEemag,btRAauTB129NRK2WMHjhuQ,"One of the better pizza places around! BUT too bad the owner sucks and it's $15 (after taxes) for a LARGE PLAIN pizza, they wonder why they don't get much business.",2015-07-30 04:07:01,0
viWkK6--5ChiN3hlZ8XqTg,Ee8FPJNn4WHLsBhyFrQJhA,$4 yards ipa special,2012-04-26 22:41:16,0
_enDRyfXOWyOJVrDdLzgIw,Q-4tY-IVxZCB6ot3x068zQ,Happy hour m-f 4:30-6:30 $2 drinks $2 food,2014-07-20 23:22:23,0
EApYnqfUdvuZAfREknSSyw,hS6KNGCQVTYUdLb2edt58g,Why Not?,2012-05-25 23:48:43,0
a2r5WiBx5hehodpEgIT3_A,6dDC5PSmPEoJYuM8r8dN_A,Don't shop when Burning man shoppers are here. Some stumbling high on drugs and then I saw a few stealing. A bit unnerving for the law abiding shoppers,2016-08-25 20:46:20,0
yvsH6P0f0pEB58UvXPt9CA,5K32Jy_YwW300mAdYK_Zdg,"Broth is good, just like the way it's suppose to be. My only downside is they don't serve appetizers..  ( egg rolls/ spring rolls )",2012-12-14 20:47:54,0
LnFIWZM_l__4t8Qxj3pnOg,mBgaPljP3OYkl_vGKTyFNw,Mushroom truffle and cheeseburger pizzas are the absolute bomb. (Cheeseburger one is better than you'd imagine)!,2016-08-28 21:03:17,0
M_VKtROkjKfhuh--615g8Q,eOgIV1HZNbMmogTsSNZdUA,Great place for any meal or snacks.  Very friendly staff.,2013-08-02 01:27:06,0
qiYB7TorQIlYLSNQCORK6A,jHZi9YI4zUWoBZ0BTj_92w,Chicken biscuit mmmm,2012-09-08 11:47:18,0
Feijj76xwcAPUMB0KVFMIQ,8JcdN89xv4AqAVRSDLLUHw,"Food, wine and service are great! Stay for the dancing!",2017-03-19 14:38:55,0
qhSrRYX6yEcdD3NCGnOPfg,9llupBLdHKFzfawIk6I74w,Still love this place,2015-12-10 00:47:25,0
phKNHTaokisQkZ7qQbxryA,6dDC5PSmPEoJYuM8r8dN_A,Always a friendly atmosphere.,2011-01-31 02:23:56,0
5O3VvfDu_HDvgUviAqmTEA,RnURR_OfKGejCsEshpS0ww,Sunday fun day at Hula Bay!  The vodka cranberries pack a punch!,2012-07-08 16:15:22,0
kqSrYcOTJ7RreA-R-2EMIQ,MbF4rS7fDXmqxKP2Hj0Pug,I had the spicy eggplant and,2017-01-08 00:04:39,0
vWWvICTldmZgz-JMui2u2w,XMmRsUKGPPnr029UwntR_A,awesome food and tons of seating,2013-10-05 18:17:25,0
E_9Mix_1Z2njw4ct7VRCGw,kRvZUnDK3Rn7a7WvGUZ6QQ,"A long time ago, this was my go to place; introduced many a Friend to the Alaskan Crab Legs.",2013-10-03 08:08:23,0
TcornJX32a28PHZDlXrrBg,erKdzQkHP5Ac9dYJjrkUFA,Food is ok....the servers are full of idiots,2018-01-16 03:21:23,0
HkxSeSl29Heq5-UWUEUx2A,Gn34llSvalq0_RNsZLCsfQ,Mmmm. Egg nog latte.,2011-12-07 17:49:41,0
QnBia8LiQaAEFe_uuaEx-Q,zrUAjvPlH22dnvNtxRuiBg,Got the apple streusal cheesecake and it was good minus the 35 minute wait!,2016-08-01 01:24:44,0
GucLSYtOs310Kq8b-lST2w,Wap4vDPNHNGSG_SIanQolA,"Well, I've definitely had better, but I've also had worse. Personally, if I am going to pay $9 for Asian cuisine, I would rather go somewhere and get one good option as opposed to a variety of sub-par ones. To me, it just isn't worth it. Unfortunately,  I wasted a lot of food this evening trying different dishes and ending g up disappointed. Thank goodness for the almond cookies!",2017-01-08 00:12:35,0
AyElRf3atVosJCXf4EpB6g,pQxBmSd1F_SRXIy4CwKlyQ,Great authentic Mexican food the only bad thing is in a few months you won't be able to get a seat...,2014-04-27 01:18:45,0
ymDJ8AeG6uxUixzppaweyA,YCHBSWYErsKAI9AXeoPxhQ,Food is great. Service is wonderful. We really enjoy dining here.,2018-03-23 21:35:12,0
m5EWwVTai0pf0j5LfNko7w,H1G3cuYge5h_EgrisE-QaQ,I like their french onion soup and burgers.  I also like the atmosphere.,2015-03-04 00:32:24,0
fCvMnJU1Z-XhAjKg99wK3Q,wuH4TPUo8oJo4E59xZKsNg,Under the Cheesecake Factory and across the alley from the Applebee's.,2016-10-07 19:25:30,0
5yr5Up3oBJOvknXuyE1HRg,fCDMLD21ypv1XZ_EyafCkQ,Hands down the best Cuban you can have!,2018-06-07 15:20:49,0
L6eeh9-QhCrcCtCE1iTrgg,6_aIv0CccDpcMk-kowG8Wg,The hashbrowns are always great!,2018-10-24 16:51:38,0
JUT0U3HTSB3kz9Wh7N0GqA,5p4p5DknrjuxIUDokYZE9w,Friend's birthday-she chose.,2010-12-03 18:48:59,0
EZ9cXSL_fuo7bpRth08JXw,SVJJIoAiW3vHwoSpVnUcLQ,Such good food and they're open late! Loving the new look!!!,2014-06-09 16:18:10,0
FrVENevwaWS5FmoAxyanvg,xQrkDYRgFcLFKVw2s9O02w,"Prices are great... be sure to use your Giant bonus card (or just click ""forgot card"" on the self checkout screen).",2014-09-01 22:46:46,0
_xrlZRaGPfgDpVydY5D1IQ,0h3vqNZS1Y5cGG7t_4AxGA,Make sure the slab is actually cold before they start so you don't end up with a gloopy delicious mess :(,2014-06-24 11:28:03,0
Cey5M9DtlM4A_O1t-aAR0Q,HqgMCVe-jvlP0kT93M_5Sg,"The blue crabs are from Louisiana. Fresh, meaty crab soaked in a rich Cajun juice. Get your own!!!",2016-04-22 00:49:43,0
YsjTqcv_1L-RntPRwKXldg,4IIAxlEz4HLZbAH6DzFnQw,If your craving a really good Italian beef try this place it's as close as you can get to Al's Beef on Taylor street or Portillo's.  Best in the bay.,2013-12-31 01:44:34,0
4381-bSqHKt_tF5PQH2epQ,tY4ndNCyfTACnF0s1BqE-A,Yhanitsu may possibly be one of the rudest counter server I have encountered in a while. And I recommend confirming the a/c is working prior to placing an order because it's hotter than hell in this dining room today!,2016-05-14 16:08:54,0
Pbk_xuk92yOyrUQKkzRThA,0aflm9H-XNg8eUAoeWmh9Q,Offers curbside takeout,2011-12-24 23:55:03,0
TBtZ0m-FG22_tjaZRVOauQ,VHxvZ6TlLcCl23dokKl2xQ,Terrible service during lunch hour. It'll take over one hour for a snack portion of boneless wings. And this isn't a one off. It has happened to be a couple of times.,2019-03-21 17:45:43,0
lngQbdPu3BJa8bmNmxexnA,y9nVAyd9u-ofORtRZ1-ePQ,"I got a mangolassi, a pancake full of potatoes, and now the world is right again.",2012-12-29 00:53:28,0
BQ7EW3eW5omjd311opDkjA,oWk7BiqZG99slmVSq6fmWQ,Amazing food!,2011-12-17 18:02:55,0
PWdye8-VRbkTtKP8oCvDYw,JngvCO_EWSG5r3Mcy_5_9A,New: chocolate cinnamon bread! Yum!,2012-03-21 15:15:20,0
FnMO0Qi_RT4pHCS55ZrmsQ,7WZ5EGb-Xk_uxQTWc52P4w,The worst food i ever had..the food taste as cheap as it is..two thumbs down!!!,2013-08-21 15:41:08,0
T0brtS6waNdmLQUgwQsY2w,gebiRewfieSdtt17PTW6Zg,"Half price sushi every Sunday-Thursday, all day and night! Excellent deal!",2010-12-28 22:19:57,0
-_Y8Mal7S750TsB6yMMDHA,zrUAjvPlH22dnvNtxRuiBg,Happy hour hot dog will change your life!!!,2017-01-20 23:41:13,0
UIfrDcxG6JqZKBjOG3xQ-Q,n0Z10UAJO187H8Zp8gl-rw,Pork belly and kobe beef hotdog ftw!,2012-06-11 01:23:26,0
3L38ANdK969R4QpRVoJqtw,Pe8Dh5qtBlvwqveRFNcSFA,Sit outside & feed the birds.,2011-06-30 01:02:36,0
9sz5GntyDqpfpdVrsv_1Uw,9gQ3s8WlhHTJen4bCkZYGQ,Bear claw is bomb!,2017-08-05 16:13:36,0
q1BI6iMreV1fMWAv47dxwQ,exUsUJKliGHq_pjdHyc_zA,No little shopping carts? Pfffft...kind of weird for the smallest whole foods ever!,2013-09-21 21:45:51,0
qjfMBIZpQT9DDtw_BWCopQ,RnURR_OfKGejCsEshpS0ww,Sangria! Sushi!,2012-06-28 23:43:23,0
eIqYAwO9zqPWeoHQPxCXVw,1Vo4BLw75ntATAJHYsxO3g,Hard to believe this is my first check in here.,2013-08-03 18:11:21,0
cXlL2dweR7jUV9DVgsn5xA,YQvVAKCpPcOJHwwrMad4KA,Closed on Mondays.,2012-12-10 23:19:08,0
F_5E0rOSH63pLqE6Y2qeCw,jkGQQ4_LgJx3hwPtCFkzbQ,If you have a group request not to have a high top. It's a little uncomfortable!,2012-12-01 23:37:03,0
KaDG4VgJF7OALwdwDEVn9g,pXMm5R9QEfGc_3w3RvZRxw,"Great early morning yoga at 12 south yoga, walk across the street for pumpkin soup and seitan sandwich at Sloco. Happy mor",2013-01-19 16:21:43,0
5a7o8Z_jc1pabjavUjWyiQ,fEyW48Cdk_dJO2pxUWa8kQ,40th anniversary block party right now!  Muffuletta eating contest starts at 5!,2013-01-30 22:34:10,0
cvsEHL5SzdcEVcQ0TKDygg,pm8H4MRrEsp2K_3ln2pvqQ,"Extremely rude wait staff,   Amazed as historically they were wonderful. Unfortunately this place is slipping.  Lots of competition - better places to go.",2013-02-02 16:43:55,0
XU7XWlJ0LYEBvISTiLMFxQ,1KpNlu8VM8ukw3uOzmMFPA,Get the Carolina BBQ salmon. It's incredible every time.,2011-09-28 01:49:41,0
ePEjev0KgrGLQN5Wbnljxw,0d1dpaZqcm7litFOJl7atA,Good food nice Vibe!,2018-05-22 20:06:56,0
ET1EHTjE-pSO6mvn2cngoQ,6TX9uZNE0TUoeSYiDLv16g,A small mozzarella fries is a meal. Highly recommended. Gravy with it is even more amazing,2015-12-20 09:04:59,0
F1xZ6BlGlRuzMJOjAVquLw,9NFAT8jDD9XikWplus6e5Q,I would definitely recommend this place to a friend.,2014-08-03 20:13:26,0
s-jPYH_vdIpG16cJMp5pWQ,u1uWs6f1NN_jMVIN-r-E-w,Worst service ever!!  Called at 5:30 for a 7:30 table for 4. Got seated in 10 minutes but was over 30 minutes to get our salads and an hour to get two out of four meals then delivered the third and they finally realized the fourth meal was somehow missed.  At least the food was very good.,2014-01-26 03:02:57,0
Hkx541Vq2VKcmVYMM6N0uQ,4VXVP21v4Xec6C2mnnBnGw,The Archie's not so giant cheeseburger is the perfect size for a small-medium size eater.,2018-10-21 19:45:33,0
Nm2cLwRnhkjwZ5xRVhpi1w,msHYY8zS_8D3_BJitdGdmA,Pad Tai noodles are da bomb......dynamic,2010-09-26 23:02:39,0
k2cS6d_3n9v4c6e0v6zo4A,k67rl4w58GIvmbTMnhTLaA,Staff is great .. Wendy's food is better,2018-04-21 22:17:44,0
WqOfzBSmJGRcD7rMdJaLUA,71U7MxQEhwitJOm4CQpRwQ,Delicious and always fresh!,2013-11-10 22:30:39,0
H-PUXKcmpyva1V6qeeDpDA,eyQL0pS7agcZtdKYQ-tJGw,Mmmmm brew!,2011-02-19 20:07:59,0
2feiZFzICp_mLONEpzY0pA,ni7BYAeLLxIY-IPvJ8Wi9g,First brunch ever!,2015-12-06 17:28:16,0
bpYxsG3AXvuHKjFsT2JVMA,8eDkw7CE0NKqMknPIu26fw,Great spot for coffee and hearty breakfast! Cozy and close to the conference center!,2018-08-26 13:18:11,0
sZDfh2YBZy_13SX9gWVcoQ,5swkXP5AlwqV7s6yvLhQKw,Best Indian I've had in the city...,2012-11-02 23:33:41,0
2XKlUjHGk9z-2ckFMcBEHw,AY-s2mqBkNZXMudyPwP8Ow,They do not bag your groceries for you!,2017-02-23 18:25:43,0
qQ73KiXBDMSKdqX8pAQ0Sw,BoeDuMEg9P7T_WyQJnuA9g,24 hour pharmacy  (not a good one),2016-10-27 05:25:01,0
0Nb62qB7jEOP13dAifZhHA,ZJKGcR7J0n1DGbLqt1N5Vw,Order the sloppy waffles! To die for!,2014-04-27 00:35:26,0
njJjEOLRTo03Fwp4jg_Jpg,X1qPMjWzsU9DQbTPKbSoQQ,Get the strawberry lemonade! Even has awesome strawberry filling hidden in the middle!,2013-11-08 23:07:48,0
wwCheGseew6h-wvHs1nEJA,KZA_HEOsBXf8dtrk9rqNJA,Try their weekend special of Chicken and Toast! Drool Alert!!!!!,2018-02-18 21:03:24,0
xsMnFc7Wp469ggO_jfUE-g,BBN5Fu_6mzO-LBHbi5e8IA,The food will not disappoint. Highly recommend to anyone!!,2019-03-17 15:33:43,0
kXYI27lSdYEnA0YZQw1Eaw,GST3wg-wej15vHeCvaXE6w,Great views on the rooftop,2019-06-08 21:52:52,0
fCvMnJU1Z-XhAjKg99wK3Q,5kO9GPBD2TliR3cfpyN6jw,BOGO Primo hoagie on your birthday week if you are a rewards member.,2017-06-10 22:59:21,0
